GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
21200960,1610612747,Lakers,LAL,Los Angeles,240:00,0.435,0.174,0.084,0.203,0.519,0.266,0.141,0.239
21200960,1610612737,Hawks,ATL,Atlanta,240:00,0.519,0.266,0.141,0.196,0.435,0.174,0.084,0.254
21200961,1610612745,Rockets,HOU,Houston,240:00,0.579,0.395,0.227,0.262,0.457,0.123,0.215,0.184
21200961,1610612756,Suns,PHX,Phoenix,240:00,0.457,0.123,0.215,0.102,0.579,0.395,0.227,0.381
21200962,1610612762,Jazz,UTA,Utah,240:00,0.381,0.413,0.197,0.228,0.587,0.478,0.256,0.324
21200962,1610612760,Thunder,OKC,Oklahoma City,240:00,0.587,0.478,0.256,0.324,0.381,0.413,0.197,0.281
21200963,1610612741,Bulls,CHI,Chicago,240:00,0.398,0.181,0.18,0.235,0.596,0.313,0.054,0.2
21200963,1610612758,Kings,SAC,Sacramento,240:00,0.596,0.313,0.054,0.175,0.398,0.181,0.18,0.294
21200964,1610612752,Knicks,NYK,New York,240:00,0.5,0.278,0.189,0.146,0.542,0.44,0.154,0.408
21200964,1610612743,Nuggets,DEN,Denver,240:00,0.542,0.44,0.154,0.367,0.5,0.278,0.189,0.271
21200965,1610612763,Grizzlies,MEM,Memphis,240:00,0.588,0.309,0.162,0.294,0.472,0.25,0.173,0.452
21200965,1610612746,Clippers,LAC,Los Angeles,240:00,0.472,0.25,0.173,0.31,0.588,0.309,0.162,0.382
21200966,1610612744,Warriors,GSW,Golden State,240:00,0.625,0.347,0.153,0.314,0.478,0.157,0.11,0.392
21200966,1610612765,Pistons,DET,Detroit,240:00,0.478,0.157,0.11,0.275,0.625,0.347,0.153,0.314
21200967,1610612742,Mavericks,DAL,Dallas,240:00,0.494,0.12,0.138,0.128,0.47,0.202,0.166,0.313
21200967,1610612759,Spurs,SAS,San Antonio,240:00,0.47,0.202,0.166,0.229,0.494,0.12,0.138,0.17
21200968,1610612752,Knicks,NYK,New York,240:00,0.482,0.207,0.133,0.224,0.577,0.269,0.152,0.238
21200968,1610612757,Trail Blazers,POR,Portland,240:00,0.577,0.269,0.152,0.214,0.482,0.207,0.133,0.245
21200969,1610612761,Raptors,TOR,Toronto,240:00,0.507,0.397,0.223,0.263,0.363,0.363,0.143,0.31
21200969,1610612766,Bobcats,CHA,Charlotte,240:00,0.363,0.363,0.143,0.259,0.507,0.397,0.223,0.316
21200970,1610612764,Wizards,WAS,Washington,240:00,0.563,0.264,0.144,0.231,0.456,0.238,0.124,0.333
21200970,1610612740,Hornets,NOH,New Orleans,240:00,0.456,0.238,0.124,0.229,0.563,0.264,0.144,0.256
21200971,1610612754,Pacers,IND,Indiana,240:00,0.434,0.091,0.157,0.27,0.506,0.385,0.151,0.216
21200971,1610612747,Lakers,LAL,Los Angeles,240:00,0.506,0.385,0.151,0.137,0.434,0.091,0.157,0.333
21200972,1610612756,Suns,PHX,Phoenix,240:00,0.462,0.392,0.227,0.224,0.56,0.19,0.194,0.182
21200972,1610612737,Hawks,ATL,Atlanta,240:00,0.56,0.19,0.194,0.182,0.462,0.392,0.227,0.286
21200973,1610612750,Timberwolves,MIN,Minnesota,240:00,0.519,0.247,0.139,0.2,0.561,0.419,0.192,0.31
21200973,1610612745,Rockets,HOU,Houston,240:00,0.561,0.419,0.192,0.286,0.519,0.247,0.139,0.222
21200974,1610612753,Magic,ORL,Orlando,240:00,0.473,0.228,0.096,0.13,0.579,0.566,0.172,0.256
21200974,1610612760,Thunder,OKC,Oklahoma City,240:00,0.579,0.566,0.172,0.205,0.473,0.228,0.096,0.148
21200975,1610612748,Heat,MIA,Miami,240:00,0.563,0.278,0.129,0.2,0.421,0.236,0.112,0.368
21200975,1610612749,Bucks,MIL,Milwaukee,240:00,0.421,0.236,0.112,0.333,0.563,0.278,0.129,0.275
21200976,1610612742,Mavericks,DAL,Dallas,240:00,0.543,0.134,0.169,0.186,0.481,0.231,0.186,0.204
21200976,1610612739,Cavaliers,CLE,Cleveland,240:00,0.481,0.231,0.186,0.143,0.543,0.134,0.169,0.233
21200977,1610612743,Nuggets,DEN,Denver,240:00,0.461,0.286,0.187,0.295,0.376,0.224,0.188,0.414
21200977,1610612763,Grizzlies,MEM,Memphis,240:00,0.376,0.224,0.188,0.345,0.461,0.286,0.187,0.386
21200978,1610612741,Bulls,CHI,Chicago,240:00,0.566,0.265,0.164,0.268,0.467,0.395,0.127,0.159
21200978,1610612744,Warriors,GSW,Golden State,240:00,0.467,0.395,0.127,0.159,0.566,0.265,0.164,0.341
21200979,1610612756,Suns,PHX,Phoenix,240:00,0.511,0.227,0.158,0.354,0.591,0.215,0.103,0.354
21200979,1610612764,Wizards,WAS,Washington,240:00,0.591,0.215,0.103,0.313,0.511,0.227,0.158,0.375
21200980,1610612738,Celtics,BOS,Boston,240:00,0.582,0.253,0.143,0.233,0.493,0.276,0.15,0.244
21200980,1610612766,Bobcats,CHA,Charlotte,240:00,0.493,0.276,0.15,0.133,0.582,0.253,0.143,0.326
21200981,1610612755,76ers,PHI,Philadelphia,240:00,0.532,0.241,0.152,0.209,0.42,0.239,0.15,0.393
21200981,1610612754,Pacers,IND,Indiana,240:00,0.42,0.239,0.15,0.321,0.532,0.241,0.152,0.326
21200982,1610612739,Cavaliers,CLE,Cleveland,240:00,0.547,0.365,0.109,0.191,0.615,0.372,0.184,0.361
21200982,1610612759,Spurs,SAS,San Antonio,240:00,0.615,0.372,0.184,0.306,0.547,0.365,0.109,0.234
21200983,1610612762,Jazz,UTA,Utah,240:00,0.472,0.437,0.072,0.159,0.455,0.286,0.137,0.292
21200983,1610612763,Grizzlies,MEM,Memphis,240:00,0.455,0.286,0.137,0.229,0.472,0.437,0.072,0.205
21200984,1610612765,Pistons,DET,Detroit,240:00,0.559,0.316,0.14,0.171,0.517,0.279,0.115,0.378
21200984,1610612757,Trail Blazers,POR,Portland,240:00,0.517,0.279,0.115,0.267,0.559,0.316,0.14,0.171
21200985,1610612748,Heat,MIA,Miami,240:00,0.657,0.433,0.134,0.061,0.426,0.128,0.175,0.464
21200985,1610612761,Raptors,TOR,Toronto,240:00,0.426,0.128,0.175,0.429,0.657,0.433,0.134,0.061
21200986,1610612749,Bucks,MIL,Milwaukee,240:00,0.511,0.289,0.137,0.255,0.532,0.161,0.128,0.265
21200986,1610612753,Magic,ORL,Orlando,240:00,0.532,0.161,0.128,0.224,0.511,0.289,0.137,0.353
21200987,1610612746,Clippers,LAC,Los Angeles,240:00,0.507,0.413,0.135,0.24,0.432,0.173,0.101,0.241
21200987,1610612752,Knicks,NYK,New York,240:00,0.432,0.173,0.101,0.13,0.507,0.413,0.135,0.32
21200988,1610612745,Rockets,HOU,Houston,240:00,0.378,0.186,0.173,0.2,0.526,0.094,0.098,0.278
21200988,1610612744,Warriors,GSW,Golden State,240:00,0.526,0.094,0.098,0.148,0.378,0.186,0.173,0.267
21200989,1610612750,Timberwolves,MIN,Minnesota,240:00,0.602,0.422,0.207,0.226,0.488,0.188,0.217,0.571
21200989,1610612740,Hornets,NOH,New Orleans,240:00,0.488,0.188,0.217,0.408,0.602,0.422,0.207,0.258
21200990,1610612742,Mavericks,DAL,Dallas,240:00,0.512,0.193,0.163,0.178,0.519,0.375,0.165,0.381
21200990,1610612760,Thunder,OKC,Oklahoma City,240:00,0.519,0.375,0.165,0.286,0.512,0.193,0.163,0.244
21200991,1610612737,Hawks,ATL,Atlanta,240:00,0.571,0.155,0.12,0.205,0.465,0.186,0.174,0.385
21200991,1610612751,Nets,BKN,Brooklyn,240:00,0.465,0.186,0.174,0.327,0.571,0.155,0.12,0.227
21200992,1610612758,Kings,SAC,Sacramento,240:00,0.49,0.083,0.061,0.13,0.653,0.403,0.16,0.25
21200992,1610612747,Lakers,LAL,Los Angeles,240:00,0.653,0.403,0.16,0.167,0.49,0.083,0.061,0.296
21200993,1610612755,76ers,PHI,Philadelphia,240:00,0.529,0.151,0.143,0.174,0.489,0.156,0.134,0.302
21200993,1610612757,Trail Blazers,POR,Portland,240:00,0.489,0.156,0.134,0.226,0.529,0.151,0.143,0.261
21200994,1610612764,Wizards,WAS,Washington,240:00,0.568,0.358,0.184,0.35,0.589,0.418,0.123,0.293
21200994,1610612766,Bobcats,CHA,Charlotte,240:00,0.589,0.418,0.123,0.195,0.568,0.358,0.184,0.375
21200995,1610612739,Cavaliers,CLE,Cleveland,240:00,0.413,0.228,0.114,0.267,0.489,0.33,0.14,0.373
21200995,1610612754,Pacers,IND,Indiana,240:00,0.489,0.33,0.14,0.294,0.413,0.228,0.114,0.3
21200996,1610612742,Mavericks,DAL,Dallas,240:00,0.646,0.157,0.124,0.256,0.613,0.387,0.153,0.184
21200996,1610612737,Hawks,ATL,Atlanta,240:00,0.613,0.387,0.153,0.132,0.646,0.157,0.124,0.282
21200997,1610612765,Pistons,DET,Detroit,240:00,0.442,0.192,0.167,0.222,0.596,0.277,0.111,0.375
21200997,1610612751,Nets,BKN,Brooklyn,240:00,0.596,0.277,0.111,0.325,0.442,0.192,0.167,0.311
21200998,1610612748,Heat,MIA,Miami,240:00,0.535,0.247,0.16,0.213,0.611,0.333,0.211,0.211
21200998,1610612738,Celtics,BOS,Boston,240:00,0.611,0.333,0.211,0.105,0.535,0.247,0.16,0.319
21200999,1610612741,Bulls,CHI,Chicago,265:00,0.531,0.198,0.132,0.235,0.495,0.27,0.148,0.439
21200999,1610612743,Nuggets,DEN,Denver,265:00,0.495,0.27,0.148,0.351,0.531,0.198,0.132,0.275
21201000,1610612763,Grizzlies,MEM,Memphis,240:00,0.518,0.134,0.146,0.25,0.372,0.209,0.131,0.317
21201000,1610612750,Timberwolves,MIN,Minnesota,240:00,0.372,0.209,0.131,0.233,0.518,0.134,0.146,0.295
21201001,1610612740,Hornets,NOH,New Orleans,240:00,0.355,0.157,0.156,0.236,0.571,0.214,0.185,0.189
21201001,1610612744,Warriors,GSW,Golden State,240:00,0.571,0.214,0.185,0.162,0.355,0.157,0.156,0.291
21201002,1610612756,Suns,PHX,Phoenix,240:00,0.529,0.172,0.167,0.298,0.362,0.184,0.184,0.271
21201002,1610612747,Lakers,LAL,Los Angeles,240:00,0.362,0.184,0.184,0.237,0.529,0.172,0.167,0.319
21201003,1610612752,Knicks,NYK,New York,240:00,0.522,0.362,0.163,0.2,0.441,0.316,0.201,0.42
21201003,1610612762,Jazz,UTA,Utah,240:00,0.441,0.316,0.201,0.38,0.522,0.362,0.163,0.3
21201004,1610612753,Magic,ORL,Orlando,240:00,0.335,0.239,0.103,0.154,0.425,0.276,0.154,0.315
21201004,1610612754,Pacers,IND,Indiana,240:00,0.425,0.276,0.154,0.278,0.335,0.239,0.103,0.215
21201005,1610612757,Trail Blazers,POR,Portland,240:00,0.512,0.157,0.183,0.265,0.534,0.149,0.134,0.37
21201005,1610612749,Bucks,MIL,Milwaukee,240:00,0.534,0.149,0.134,0.326,0.512,0.157,0.183,0.367
21201006,1610612743,Nuggets,DEN,Denver,240:00,0.469,0.302,0.132,0.304,0.459,0.365,0.148,0.26
21201006,1610612760,Thunder,OKC,Oklahoma City,240:00,0.459,0.365,0.148,0.24,0.469,0.302,0.132,0.375
21201007,1610612758,Kings,SAC,Sacramento,240:00,0.603,0.466,0.175,0.205,0.506,0.325,0.183,0.304
21201007,1610612746,Clippers,LAC,Los Angeles,240:00,0.506,0.325,0.183,0.239,0.603,0.466,0.175,0.256
21201008,1610612766,Bobcats,CHA,Charlotte,240:00,0.52,0.533,0.14,0.277,0.452,0.313,0.176,0.375
21201008,1610612761,Raptors,TOR,Toronto,240:00,0.452,0.313,0.176,0.313,0.52,0.533,0.14,0.319
21201009,1610612748,Heat,MIA,Miami,240:00,0.528,0.417,0.149,0.25,0.5,0.21,0.188,0.435
21201009,1610612739,Cavaliers,CLE,Cleveland,240:00,0.5,0.21,0.188,0.326,0.528,0.417,0.149,0.341
21201010,1610612753,Magic,ORL,Orlando,240:00,0.513,0.228,0.18,0.326,0.625,0.211,0.141,0.275
21201010,1610612752,Knicks,NYK,New York,240:00,0.625,0.211,0.141,0.25,0.513,0.228,0.18,0.419
21201011,1610612749,Bucks,MIL,Milwaukee,240:00,0.414,0.111,0.12,0.254,0.532,0.215,0.18,0.22
21201011,1610612737,Hawks,ATL,Atlanta,240:00,0.532,0.215,0.18,0.22,0.414,0.111,0.12,0.349
21201012,1610612760,Thunder,OKC,Oklahoma City,265:00,0.369,0.381,0.151,0.25,0.393,0.27,0.191,0.397
21201012,1610612763,Grizzlies,MEM,Memphis,265:00,0.393,0.27,0.191,0.328,0.369,0.381,0.151,0.321
21201013,1610612738,Celtics,BOS,Boston,240:00,0.486,0.236,0.156,0.1,0.472,0.366,0.219,0.341
21201013,1610612740,Hornets,NOH,New Orleans,240:00,0.472,0.366,0.219,0.268,0.486,0.236,0.156,0.125
21201014,1610612745,Rockets,HOU,Houston,240:00,0.487,0.421,0.165,0.196,0.487,0.253,0.145,0.205
21201014,1610612762,Jazz,UTA,Utah,240:00,0.487,0.253,0.145,0.114,0.487,0.421,0.165,0.283
21201015,1610612751,Nets,BKN,Brooklyn,240:00,0.545,0.236,0.105,0.277,0.544,0.188,0.121,0.195
21201015,1610612742,Mavericks,DAL,Dallas,240:00,0.544,0.188,0.121,0.171,0.545,0.236,0.105,0.383
21201016,1610612759,Spurs,SAS,San Antonio,240:00,0.529,0.176,0.126,0.182,0.476,0.179,0.178,0.362
21201016,1610612744,Warriors,GSW,Golden State,240:00,0.476,0.179,0.178,0.255,0.529,0.176,0.126,0.295
21201017,1610612764,Wizards,WAS,Washington,240:00,0.529,0.368,0.223,0.158,0.355,0.265,0.158,0.304
21201017,1610612756,Suns,PHX,Phoenix,240:00,0.355,0.265,0.158,0.232,0.529,0.368,0.223,0.263
21201018,1610612746,Clippers,LAC,Los Angeles,240:00,0.564,0.244,0.152,0.195,0.405,0.127,0.214,0.269
21201018,1610612755,76ers,PHI,Philadelphia,240:00,0.405,0.127,0.214,0.192,0.564,0.244,0.152,0.268
21201019,1610612741,Bulls,CHI,Chicago,240:00,0.461,0.124,0.086,0.17,0.548,0.119,0.148,0.25
21201019,1610612757,Trail Blazers,POR,Portland,240:00,0.548,0.119,0.148,0.182,0.461,0.124,0.086,0.226
21201020,1610612755,76ers,PHI,Philadelphia,240:00,0.596,0.141,0.233,0.189,0.533,0.355,0.206,0.326
21201020,1610612743,Nuggets,DEN,Denver,240:00,0.533,0.355,0.206,0.256,0.596,0.141,0.233,0.324
21201021,1610612750,Timberwolves,MIN,Minnesota,240:00,0.423,0.184,0.119,0.288,0.573,0.24,0.177,0.139
21201021,1610612758,Kings,SAC,Sacramento,240:00,0.573,0.24,0.177,0.111,0.423,0.184,0.119,0.39
21201022,1610612752,Knicks,NYK,New York,240:00,0.606,0.338,0.162,0.237,0.525,0.177,0.146,0.267
21201022,1610612761,Raptors,TOR,Toronto,240:00,0.525,0.177,0.146,0.2,0.606,0.338,0.162,0.289
21201023,1610612753,Magic,ORL,Orlando,240:00,0.44,0.109,0.141,0.196,0.456,0.413,0.133,0.239
21201023,1610612760,Thunder,OKC,Oklahoma City,240:00,0.456,0.413,0.133,0.217,0.44,0.109,0.141,0.25
21201024,1610612754,Pacers,IND,Indiana,240:00,0.5,0.38,0.147,0.244,0.322,0.218,0.092,0.392
21201024,1610612749,Bucks,MIL,Milwaukee,240:00,0.322,0.218,0.092,0.297,0.5,0.38,0.147,0.311
21201025,1610612757,Trail Blazers,POR,Portland,240:00,0.529,0.184,0.097,0.208,0.488,0.193,0.116,0.167
21201025,1610612737,Hawks,ATL,Atlanta,240:00,0.488,0.193,0.116,0.125,0.529,0.184,0.097,0.229
21201026,1610612748,Heat,MIA,Miami,240:00,0.618,0.382,0.21,0.111,0.452,0.217,0.232,0.412
21201026,1610612765,Pistons,DET,Detroit,240:00,0.452,0.217,0.232,0.353,0.618,0.382,0.21,0.167
21201027,1610612763,Grizzlies,MEM,Memphis,240:00,0.432,0.342,0.131,0.234,0.5,0.237,0.2,0.405
21201027,1610612740,Hornets,NOH,New Orleans,240:00,0.5,0.237,0.2,0.381,0.432,0.342,0.131,0.255
21201028,1610612745,Rockets,HOU,Houston,240:00,0.636,0.351,0.225,0.342,0.384,0.174,0.154,0.232
21201028,1610612739,Cavaliers,CLE,Cleveland,240:00,0.384,0.174,0.154,0.179,0.636,0.351,0.225,0.368
21201029,1610612738,Celtics,BOS,Boston,240:00,0.448,0.351,0.151,0.213,0.5,0.341,0.147,0.362
21201029,1610612742,Mavericks,DAL,Dallas,240:00,0.5,0.341,0.147,0.277,0.448,0.351,0.151,0.234
21201030,1610612762,Jazz,UTA,Utah,265:00,0.469,0.125,0.158,0.196,0.512,0.286,0.172,0.208
21201030,1610612759,Spurs,SAS,San Antonio,265:00,0.512,0.286,0.172,0.167,0.469,0.125,0.158,0.286
21201031,1610612750,Timberwolves,MIN,Minnesota,240:00,0.544,0.506,0.148,0.238,0.4,0.221,0.155,0.308
21201031,1610612756,Suns,PHX,Phoenix,240:00,0.4,0.221,0.155,0.262,0.544,0.506,0.148,0.262
21201032,1610612747,Lakers,LAL,Los Angeles,240:00,0.549,0.21,0.176,0.2,0.523,0.184,0.093,0.204
21201032,1610612764,Wizards,WAS,Washington,240:00,0.523,0.184,0.093,0.122,0.549,0.21,0.176,0.244
21201033,1610612765,Pistons,DET,Detroit,240:00,0.519,0.177,0.163,0.174,0.453,0.333,0.16,0.227
21201033,1610612766,Bobcats,CHA,Charlotte,240:00,0.453,0.333,0.16,0.159,0.519,0.177,0.163,0.217
21201034,1610612752,Knicks,NYK,New York,240:00,0.563,0.291,0.123,0.289,0.474,0.237,0.198,0.283
21201034,1610612761,Raptors,TOR,Toronto,240:00,0.474,0.237,0.198,0.239,0.563,0.291,0.123,0.316
21201035,1610612754,Pacers,IND,Indiana,240:00,0.417,0.308,0.102,0.184,0.451,0.272,0.113,0.314
21201035,1610612741,Bulls,CHI,Chicago,240:00,0.451,0.272,0.113,0.235,0.417,0.308,0.102,0.245
21201036,1610612763,Grizzlies,MEM,Memphis,240:00,0.479,0.255,0.083,0.302,0.574,0.378,0.159,0.231
21201036,1610612738,Celtics,BOS,Boston,240:00,0.574,0.378,0.159,0.179,0.479,0.255,0.083,0.358
21201037,1610612743,Nuggets,DEN,Denver,240:00,0.459,0.376,0.165,0.255,0.5,0.198,0.144,0.22
21201037,1610612758,Kings,SAC,Sacramento,240:00,0.5,0.198,0.144,0.2,0.459,0.376,0.165,0.412
21201038,1610612751,Nets,BKN,Brooklyn,240:00,0.52,0.324,0.167,0.227,0.525,0.304,0.171,0.391
21201038,1610612746,Clippers,LAC,Los Angeles,240:00,0.525,0.304,0.171,0.261,0.52,0.324,0.167,0.273
21201039,1610612764,Wizards,WAS,Washington,240:00,0.449,0.182,0.135,0.226,0.56,0.293,0.223,0.333
21201039,1610612744,Warriors,GSW,Golden State,240:00,0.56,0.293,0.223,0.19,0.449,0.182,0.135,0.302
21201040,1610612737,Hawks,ATL,Atlanta,240:00,0.564,0.269,0.157,0.171,0.484,0.196,0.165,0.444
21201040,1610612749,Bucks,MIL,Milwaukee,240:00,0.484,0.196,0.165,0.352,0.564,0.269,0.157,0.22
21201041,1610612748,Heat,MIA,Miami,240:00,0.586,0.303,0.109,0.1,0.365,0.202,0.136,0.286
21201041,1610612766,Bobcats,CHA,Charlotte,240:00,0.365,0.202,0.136,0.222,0.586,0.303,0.109,0.15
21201042,1610612759,Spurs,SAS,San Antonio,240:00,0.487,0.269,0.183,0.152,0.456,0.338,0.149,0.275
21201042,1610612745,Rockets,HOU,Houston,240:00,0.456,0.338,0.149,0.235,0.487,0.269,0.183,0.304
21201043,1610612757,Trail Blazers,POR,Portland,240:00,0.468,0.165,0.179,0.14,0.549,0.22,0.12,0.268
21201043,1610612760,Thunder,OKC,Oklahoma City,240:00,0.549,0.22,0.12,0.22,0.468,0.165,0.179,0.22
21201044,1610612741,Bulls,CHI,Chicago,240:00,0.517,0.191,0.164,0.4,0.538,0.244,0.139,0.186
21201044,1610612750,Timberwolves,MIN,Minnesota,240:00,0.538,0.244,0.139,0.14,0.517,0.191,0.164,0.44
21201045,1610612742,Mavericks,DAL,Dallas,240:00,0.607,0.471,0.197,0.206,0.555,0.256,0.193,0.357
21201045,1610612762,Jazz,UTA,Utah,240:00,0.555,0.256,0.193,0.286,0.607,0.471,0.197,0.206
21201046,1610612756,Suns,PHX,Phoenix,240:00,0.444,0.172,0.119,0.41,0.487,0.408,0.177,0.405
21201046,1610612751,Nets,BKN,Brooklyn,240:00,0.487,0.408,0.177,0.357,0.444,0.172,0.119,0.475
21201047,1610612758,Kings,SAC,Sacramento,240:00,0.547,0.141,0.138,0.205,0.531,0.219,0.093,0.453
21201047,1610612755,76ers,PHI,Philadelphia,240:00,0.531,0.219,0.093,0.321,0.547,0.141,0.138,0.205
21201048,1610612763,Grizzlies,MEM,Memphis,240:00,0.481,0.286,0.171,0.2,0.535,0.611,0.129,0.217
21201048,1610612764,Wizards,WAS,Washington,240:00,0.535,0.611,0.129,0.217,0.481,0.286,0.171,0.222
21201049,1610612753,Magic,ORL,Orlando,240:00,0.483,0.209,0.134,0.189,0.571,0.372,0.131,0.283
21201049,1610612748,Heat,MIA,Miami,240:00,0.571,0.372,0.131,0.239,0.483,0.209,0.134,0.34
21201050,1610612754,Pacers,IND,Indiana,240:00,0.524,0.179,0.217,0.326,0.494,0.313,0.165,0.25
21201050,1610612737,Hawks,ATL,Atlanta,240:00,0.494,0.313,0.165,0.208,0.524,0.179,0.217,0.37
21201051,1610612743,Nuggets,DEN,Denver,240:00,0.417,0.591,0.162,0.25,0.565,0.176,0.158,0.511
21201051,1610612740,Hornets,NOH,New Orleans,240:00,0.565,0.176,0.158,0.378,0.417,0.591,0.162,0.341
21201052,1610612762,Jazz,UTA,Utah,240:00,0.53,0.25,0.168,0.311,0.41,0.337,0.138,0.315
21201052,1610612755,76ers,PHI,Philadelphia,240:00,0.41,0.337,0.138,0.259,0.53,0.25,0.168,0.444
21201053,1610612747,Lakers,LAL,Los Angeles,240:00,0.429,0.396,0.089,0.25,0.533,0.211,0.11,0.224
21201053,1610612744,Warriors,GSW,Golden State,240:00,0.533,0.211,0.11,0.184,0.429,0.396,0.089,0.283
21201054,1610612752,Knicks,NYK,New York,240:00,0.478,0.2,0.088,0.283,0.493,0.319,0.218,0.3
21201054,1610612738,Celtics,BOS,Boston,240:00,0.493,0.319,0.218,0.175,0.478,0.2,0.088,0.321
21201055,1610612765,Pistons,DET,Detroit,240:00,0.449,0.165,0.169,0.229,0.62,0.101,0.177,0.289
21201055,1610612750,Timberwolves,MIN,Minnesota,240:00,0.62,0.101,0.177,0.211,0.449,0.165,0.169,0.271
21201056,1610612742,Mavericks,DAL,Dallas,265:00,0.524,0.329,0.157,0.182,0.506,0.294,0.175,0.275
21201056,1610612746,Clippers,LAC,Los Angeles,265:00,0.506,0.294,0.175,0.216,0.524,0.329,0.157,0.227
21201057,1610612761,Raptors,TOR,Toronto,240:00,0.474,0.256,0.207,0.217,0.556,0.247,0.119,0.233
21201057,1610612737,Hawks,ATL,Atlanta,240:00,0.556,0.247,0.119,0.186,0.474,0.256,0.207,0.283
21201058,1610612755,76ers,PHI,Philadelphia,240:00,0.517,0.101,0.16,0.292,0.449,0.146,0.148,0.308
21201058,1610612749,Bucks,MIL,Milwaukee,240:00,0.449,0.146,0.148,0.269,0.517,0.101,0.16,0.333
21201059,1610612753,Magic,ORL,Orlando,240:00,0.565,0.214,0.105,0.159,0.553,0.329,0.104,0.333
21201059,1610612766,Bobcats,CHA,Charlotte,240:00,0.553,0.329,0.104,0.244,0.565,0.214,0.105,0.227
21201060,1610612738,Celtics,BOS,Boston,240:00,0.48,0.368,0.156,0.043,0.483,0.163,0.186,0.255
21201060,1610612739,Cavaliers,CLE,Cleveland,240:00,0.483,0.163,0.186,0.176,0.48,0.368,0.156,0.087
21201061,1610612752,Knicks,NYK,New York,240:00,0.601,0.297,0.135,0.184,0.514,0.5,0.184,0.366
21201061,1610612763,Grizzlies,MEM,Memphis,240:00,0.514,0.5,0.184,0.244,0.601,0.297,0.135,0.237
21201062,1610612741,Bulls,CHI,Chicago,240:00,0.518,0.212,0.198,0.267,0.526,0.299,0.138,0.209
21201062,1610612748,Heat,MIA,Miami,240:00,0.526,0.299,0.138,0.14,0.518,0.212,0.198,0.444
21201063,1610612746,Clippers,LAC,Los Angeles,240:00,0.555,0.384,0.109,0.293,0.521,0.338,0.144,0.308
21201063,1610612740,Hornets,NOH,New Orleans,240:00,0.521,0.338,0.144,0.256,0.555,0.384,0.109,0.317
21201064,1610612745,Rockets,HOU,Houston,240:00,0.422,0.313,0.15,0.273,0.487,0.359,0.147,0.333
21201064,1610612754,Pacers,IND,Indiana,240:00,0.487,0.359,0.147,0.2,0.422,0.313,0.15,0.327
21201065,1610612764,Wizards,WAS,Washington,240:00,0.351,0.345,0.174,0.262,0.524,0.651,0.178,0.25
21201065,1610612760,Thunder,OKC,Oklahoma City,240:00,0.524,0.651,0.178,0.194,0.351,0.345,0.174,0.377
21201066,1610612750,Timberwolves,MIN,Minnesota,240:00,0.49,0.309,0.139,0.304,0.598,0.463,0.195,0.311
21201066,1610612747,Lakers,LAL,Los Angeles,240:00,0.598,0.463,0.195,0.267,0.49,0.309,0.139,0.375
21201067,1610612743,Nuggets,DEN,Denver,240:00,0.477,0.193,0.155,0.298,0.526,0.355,0.19,0.31
21201067,1610612759,Spurs,SAS,San Antonio,240:00,0.526,0.355,0.19,0.262,0.477,0.193,0.155,0.383
21201068,1610612756,Suns,PHX,Phoenix,240:00,0.487,0.25,0.182,0.182,0.553,0.153,0.169,0.326
21201068,1610612762,Jazz,UTA,Utah,240:00,0.553,0.153,0.169,0.279,0.487,0.25,0.182,0.205
21201069,1610612758,Kings,SAC,Sacramento,240:00,0.517,0.233,0.153,0.302,0.483,0.144,0.145,0.327
21201069,1610612744,Warriors,GSW,Golden State,240:00,0.483,0.144,0.145,0.265,0.517,0.233,0.153,0.415
21201070,1610612757,Trail Blazers,POR,Portland,240:00,0.488,0.256,0.152,0.26,0.511,0.263,0.103,0.434
21201070,1610612751,Nets,BKN,Brooklyn,240:00,0.511,0.263,0.103,0.358,0.488,0.256,0.152,0.3
21201071,1610612749,Bucks,MIL,Milwaukee,240:00,0.522,0.237,0.129,0.294,0.474,0.506,0.178,0.289
21201071,1610612747,Lakers,LAL,Los Angeles,240:00,0.474,0.506,0.178,0.244,0.522,0.237,0.129,0.333
21201072,1610612742,Mavericks,DAL,Dallas,240:00,0.41,0.169,0.118,0.135,0.518,0.31,0.139,0.375
21201072,1610612754,Pacers,IND,Indiana,240:00,0.518,0.31,0.139,0.313,0.41,0.169,0.118,0.212
21201073,1610612756,Suns,PHX,Phoenix,240:00,0.484,0.245,0.091,0.246,0.572,0.289,0.183,0.341
21201073,1610612758,Kings,SAC,Sacramento,240:00,0.572,0.289,0.183,0.317,0.484,0.245,0.091,0.316
21201074,1610612764,Wizards,WAS,Washington,240:00,0.395,0.395,0.154,0.353,0.459,0.256,0.098,0.288
21201074,1610612753,Magic,ORL,Orlando,240:00,0.459,0.256,0.098,0.25,0.395,0.395,0.154,0.412
21201075,1610612737,Hawks,ATL,Atlanta,240:00,0.5,0.273,0.128,0.2,0.608,0.253,0.135,0.244
21201075,1610612738,Celtics,BOS,Boston,240:00,0.608,0.253,0.135,0.22,0.5,0.273,0.128,0.4
21201076,1610612766,Bobcats,CHA,Charlotte,240:00,0.534,0.425,0.182,0.233,0.552,0.39,0.152,0.366
