GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
21300019,1610612744,Warriors,GSW,Golden State,240:00,0.605,0.434,0.237,0.244,0.547,0.588,0.173,0.44
21300020,1610612766,Bobcats,CHA,Charlotte,240:00,0.473,0.466,0.162,0.111,0.405,0.262,0.171,0.357
21300020,1610612739,Cavaliers,CLE,Cleveland,240:00,0.405,0.262,0.171,0.196,0.473,0.466,0.162,0.289
21300021,1610612753,Magic,ORL,Orlando,240:00,0.636,0.386,0.198,0.147,0.38,0.283,0.122,0.328
21300021,1610612740,Pelicans,NOP,New Orleans,240:00,0.38,0.283,0.122,0.279,0.636,0.386,0.198,0.206
21300022,1610612755,76ers,PHI,Philadelphia,240:00,0.543,0.149,0.172,0.184,0.484,0.181,0.172,0.309
21300022,1610612764,Wizards,WAS,Washington,240:00,0.484,0.181,0.172,0.273,0.543,0.149,0.172,0.347
21300023,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.159,0.125,0.2,0.532,0.403,0.135,0.234
21300023,1610612737,Hawks,ATL,Atlanta,240:00,0.532,0.403,0.135,0.149,0.494,0.159,0.125,0.28
21300024,1610612738,Celtics,BOS,Boston,240:00,0.474,0.5,0.185,0.383,0.452,0.405,0.079,0.321
21300024,1610612749,Bucks,MIL,Milwaukee,240:00,0.452,0.405,0.079,0.321,0.474,0.5,0.185,0.447
21300025,1610612742,Mavericks,DAL,Dallas,240:00,0.425,0.25,0.128,0.246,0.541,0.699,0.218,0.326
21300025,1610612745,Rockets,HOU,Houston,240:00,0.541,0.699,0.218,0.283,0.425,0.25,0.128,0.323
21300026,1610612765,Pistons,DET,Detroit,265:00,0.511,0.27,0.191,0.288,0.558,0.39,0.192,0.308
21300026,1610612763,Grizzlies,MEM,Memphis,265:00,0.558,0.39,0.192,0.154,0.511,0.27,0.191,0.346
21300027,1610612750,Timberwolves,MIN,Minnesota,240:00,0.481,0.429,0.162,0.196,0.392,0.229,0.214,0.291
21300027,1610612760,Thunder,OKC,Oklahoma City,240:00,0.392,0.229,0.214,0.255,0.481,0.429,0.162,0.283
21300028,1610612751,Nets,BKN,Brooklyn,240:00,0.544,0.574,0.196,0.184,0.53,0.537,0.169,0.128
21300028,1610612748,Heat,MIA,Miami,240:00,0.53,0.537,0.169,0.103,0.544,0.574,0.196,0.289
21300029,1610612743,Nuggets,DEN,Denver,240:00,0.394,0.343,0.051,0.282,0.495,0.146,0.07,0.367
21300029,1610612757,Trail Blazers,POR,Portland,240:00,0.495,0.146,0.07,0.267,0.394,0.343,0.051,0.352
21300030,1610612762,Jazz,UTA,Utah,240:00,0.394,0.318,0.219,0.386,0.41,0.289,0.18,0.34
21300030,1610612756,Suns,PHX,Phoenix,240:00,0.41,0.289,0.18,0.302,0.394,0.318,0.219,0.474
21300031,1610612758,Kings,SAC,Sacramento,240:00,0.494,0.405,0.107,0.208,0.586,0.486,0.167,0.342
21300031,1610612746,Clippers,LAC,Los Angeles,240:00,0.586,0.486,0.167,0.263,0.494,0.405,0.107,0.313
21300032,1610612747,Lakers,LAL,Los Angeles,240:00,0.415,0.293,0.124,0.151,0.431,0.149,0.12,0.31
21300032,1610612759,Spurs,SAS,San Antonio,240:00,0.431,0.149,0.12,0.207,0.415,0.293,0.124,0.226
21300033,1610612739,Cavaliers,CLE,Cleveland,240:00,0.367,0.181,0.161,0.111,0.481,0.26,0.217,0.304
21300033,1610612754,Pacers,IND,Indiana,240:00,0.481,0.26,0.217,0.217,0.367,0.181,0.161,0.222
21300034,1610612755,76ers,PHI,Philadelphia,240:00,0.552,0.209,0.152,0.217,0.468,0.204,0.176,0.415
21300034,1610612741,Bulls,CHI,Chicago,240:00,0.468,0.204,0.176,0.321,0.552,0.209,0.152,0.217
21300035,1610612740,Pelicans,NOP,New Orleans,240:00,0.54,0.373,0.176,0.205,0.394,0.45,0.155,0.321
21300035,1610612766,Bobcats,CHA,Charlotte,240:00,0.394,0.45,0.155,0.25,0.54,0.373,0.176,0.308
21300036,1610612742,Mavericks,DAL,Dallas,240:00,0.444,0.575,0.113,0.275,0.443,0.299,0.181,0.415
21300036,1610612763,Grizzlies,MEM,Memphis,240:00,0.443,0.299,0.181,0.321,0.444,0.575,0.113,0.333
21300037,1610612749,Bucks,MIL,Milwaukee,240:00,0.476,0.214,0.14,0.115,0.442,0.487,0.181,0.353
21300037,1610612761,Raptors,TOR,Toronto,240:00,0.442,0.487,0.181,0.353,0.476,0.214,0.14,0.192
21300038,1610612745,Rockets,HOU,Houston,240:00,0.575,0.522,0.197,0.243,0.444,0.333,0.161,0.353
21300038,1610612762,Jazz,UTA,Utah,240:00,0.444,0.333,0.161,0.294,0.575,0.522,0.197,0.27
21300039,1610612757,Trail Blazers,POR,Portland,240:00,0.605,0.235,0.163,0.189,0.532,0.085,0.123,0.265
21300039,1610612759,Spurs,SAS,San Antonio,240:00,0.532,0.085,0.123,0.245,0.605,0.235,0.163,0.27
21300040,1610612758,Kings,SAC,Sacramento,240:00,0.379,0.276,0.155,0.276,0.586,0.158,0.191,0.128
21300040,1610612744,Warriors,GSW,Golden State,240:00,0.586,0.158,0.191,0.128,0.379,0.276,0.155,0.293
21300041,1610612765,Pistons,DET,Detroit,240:00,0.461,0.382,0.222,0.313,0.439,0.162,0.252,0.279
21300041,1610612738,Celtics,BOS,Boston,240:00,0.439,0.162,0.252,0.186,0.461,0.382,0.222,0.354
21300042,1610612764,Wizards,WAS,Washington,240:00,0.5,0.195,0.226,0.347,0.607,0.386,0.187,0.306
21300042,1610612748,Heat,MIA,Miami,240:00,0.607,0.386,0.187,0.222,0.5,0.195,0.226,0.388
21300043,1610612753,Magic,ORL,Orlando,240:00,0.511,0.247,0.149,0.265,0.404,0.169,0.124,0.218
21300043,1610612751,Nets,BKN,Brooklyn,240:00,0.404,0.169,0.124,0.2,0.511,0.247,0.149,0.347
21300044,1610612760,Thunder,OKC,Oklahoma City,240:00,0.439,0.451,0.145,0.196,0.488,0.275,0.243,0.286
21300044,1610612756,Suns,PHX,Phoenix,240:00,0.488,0.275,0.243,0.245,0.439,0.451,0.145,0.275
21300045,1610612750,Timberwolves,MIN,Minnesota,240:00,0.506,0.481,0.132,0.208,0.5,0.146,0.165,0.32
21300045,1610612752,Knicks,NYK,New York,240:00,0.5,0.146,0.165,0.28,0.506,0.481,0.132,0.25
21300046,1610612747,Lakers,LAL,Los Angeles,240:00,0.478,0.27,0.122,0.113,0.494,0.289,0.124,0.203
21300046,1610612737,Hawks,ATL,Atlanta,240:00,0.494,0.289,0.124,0.169,0.478,0.27,0.122,0.17
21300047,1610612739,Cavaliers,CLE,Cleveland,240:00,0.488,0.129,0.233,0.234,0.388,0.255,0.163,0.339
21300047,1610612750,Timberwolves,MIN,Minnesota,240:00,0.388,0.255,0.163,0.194,0.488,0.129,0.233,0.298
21300048,1610612744,Warriors,GSW,Golden State,240:00,0.527,0.217,0.2,0.232,0.381,0.42,0.21,0.297
21300048,1610612755,76ers,PHI,Philadelphia,240:00,0.381,0.42,0.21,0.219,0.527,0.217,0.2,0.286
21300049,1610612763,Grizzlies,MEM,Memphis,240:00,0.52,0.297,0.203,0.22,0.521,0.257,0.221,0.237
21300049,1610612738,Celtics,BOS,Boston,240:00,0.521,0.257,0.221,0.105,0.52,0.297,0.203,0.293
21300050,1610612746,Clippers,LAC,Los Angeles,240:00,0.601,0.298,0.11,0.191,0.543,0.524,0.154,0.313
21300050,1610612745,Rockets,HOU,Houston,240:00,0.543,0.524,0.154,0.271,0.601,0.298,0.11,0.298
21300051,1610612748,Heat,MIA,Miami,240:00,0.554,0.169,0.141,0.233,0.472,0.458,0.169,0.326
21300051,1610612761,Raptors,TOR,Toronto,240:00,0.472,0.458,0.169,0.302,0.554,0.169,0.141,0.326
21300052,1610612762,Jazz,UTA,Utah,240:00,0.402,0.366,0.216,0.358,0.538,0.41,0.156,0.279
21300052,1610612751,Nets,BKN,Brooklyn,240:00,0.538,0.41,0.156,0.256,0.402,0.366,0.216,0.415
21300053,1610612765,Pistons,DET,Detroit,240:00,0.408,0.287,0.15,0.224,0.582,0.315,0.185,0.158
21300053,1610612754,Pacers,IND,Indiana,240:00,0.582,0.315,0.185,0.105,0.408,0.287,0.15,0.276
21300054,1610612752,Knicks,NYK,New York,240:00,0.476,0.28,0.147,0.224,0.479,0.592,0.23,0.444
21300054,1610612766,Bobcats,CHA,Charlotte,240:00,0.479,0.592,0.23,0.356,0.476,0.28,0.147,0.265
21300055,1610612740,Pelicans,NOP,New Orleans,240:00,0.494,0.224,0.141,0.163,0.577,0.282,0.165,0.214
21300055,1610612756,Suns,PHX,Phoenix,240:00,0.577,0.282,0.165,0.167,0.494,0.224,0.141,0.265
21300056,1610612742,Mavericks,DAL,Dallas,240:00,0.59,0.149,0.117,0.217,0.511,0.227,0.138,0.216
21300056,1610612747,Lakers,LAL,Los Angeles,240:00,0.511,0.227,0.138,0.176,0.59,0.149,0.117,0.304
21300057,1610612743,Nuggets,DEN,Denver,240:00,0.476,0.241,0.219,0.2,0.488,0.233,0.156,0.196
21300057,1610612759,Spurs,SAS,San Antonio,240:00,0.488,0.233,0.156,0.174,0.476,0.241,0.219,0.26
21300058,1610612745,Rockets,HOU,Houston,240:00,0.587,0.453,0.2,0.278,0.471,0.333,0.136,0.268
21300058,1610612757,Trail Blazers,POR,Portland,240:00,0.471,0.333,0.136,0.196,0.587,0.453,0.2,0.333
21300059,1610612758,Kings,SAC,Sacramento,240:00,0.5,0.263,0.185,0.217,0.531,0.321,0.144,0.239
21300059,1610612737,Hawks,ATL,Atlanta,240:00,0.531,0.321,0.144,0.196,0.5,0.263,0.185,0.283
21300060,1610612766,Bobcats,CHA,Charlotte,240:00,0.514,0.411,0.106,0.227,0.487,0.19,0.148,0.391
21300060,1610612761,Raptors,TOR,Toronto,240:00,0.487,0.19,0.148,0.239,0.514,0.411,0.106,0.341
21300061,1610612754,Pacers,IND,Indiana,240:00,0.459,0.244,0.161,0.327,0.39,0.37,0.196,0.286
21300061,1610612741,Bulls,CHI,Chicago,240:00,0.39,0.37,0.196,0.224,0.459,0.244,0.161,0.404
21300062,1610612753,Magic,ORL,Orlando,240:00,0.518,0.207,0.154,0.159,0.395,0.221,0.127,0.297
21300062,1610612746,Clippers,LAC,Los Angeles,240:00,0.395,0.221,0.127,0.234,0.518,0.207,0.154,0.159
21300063,1610612755,76ers,PHI,Philadelphia,240:00,0.506,0.313,0.201,0.239,0.531,0.163,0.104,0.263
21300063,1610612764,Wizards,WAS,Washington,240:00,0.531,0.163,0.104,0.175,0.506,0.313,0.201,0.304
21300064,1610612738,Celtics,BOS,Boston,240:00,0.489,0.157,0.15,0.196,0.469,0.225,0.222,0.304
21300064,1610612762,Jazz,UTA,Utah,240:00,0.469,0.225,0.222,0.239,0.489,0.157,0.15,0.294
21300065,1610612763,Grizzlies,MEM,Memphis,240:00,0.507,0.197,0.204,0.184,0.513,0.269,0.159,0.415
21300065,1610612740,Pelicans,NOP,New Orleans,240:00,0.513,0.269,0.159,0.317,0.507,0.197,0.204,0.263
21300066,1610612749,Bucks,MIL,Milwaukee,240:00,0.59,0.361,0.168,0.237,0.518,0.259,0.098,0.32
21300066,1610612739,Cavaliers,CLE,Cleveland,240:00,0.518,0.259,0.098,0.24,0.59,0.361,0.168,0.263
21300067,1610612744,Warriors,GSW,Golden State,240:00,0.548,0.238,0.2,0.209,0.4,0.3,0.171,0.271
21300067,1610612750,Timberwolves,MIN,Minnesota,240:00,0.4,0.3,0.171,0.169,0.548,0.238,0.2,0.233
21300068,1610612759,Spurs,SAS,San Antonio,240:00,0.518,0.176,0.141,0.128,0.535,0.106,0.177,0.239
21300068,1610612756,Suns,PHX,Phoenix,240:00,0.535,0.106,0.177,0.109,0.518,0.176,0.141,0.191
21300069,1610612760,Thunder,OKC,Oklahoma City,240:00,0.576,0.291,0.233,0.25,0.476,0.165,0.208,0.245
21300069,1610612742,Mavericks,DAL,Dallas,240:00,0.476,0.165,0.208,0.224,0.576,0.291,0.233,0.3
21300070,1610612746,Clippers,LAC,Los Angeles,240:00,0.548,0.288,0.206,0.231,0.57,0.465,0.171,0.275
21300070,1610612748,Heat,MIA,Miami,240:00,0.57,0.465,0.171,0.2,0.548,0.288,0.206,0.308
21300071,1610612737,Hawks,ATL,Atlanta,240:00,0.5,0.202,0.11,0.245,0.57,0.198,0.161,0.255
21300071,1610612743,Nuggets,DEN,Denver,240:00,0.57,0.198,0.161,0.213,0.5,0.202,0.11,0.321
21300072,1610612745,Rockets,HOU,Houston,240:00,0.422,0.675,0.164,0.145,0.478,0.163,0.219,0.316
21300072,1610612747,Lakers,LAL,Los Angeles,240:00,0.478,0.163,0.219,0.228,0.422,0.675,0.164,0.309
21300073,1610612766,Bobcats,CHA,Charlotte,240:00,0.434,0.395,0.159,0.217,0.533,0.1,0.128,0.32
21300073,1610612752,Knicks,NYK,New York,240:00,0.533,0.1,0.128,0.24,0.434,0.395,0.159,0.348
21300074,1610612754,Pacers,IND,Indiana,240:00,0.5,0.205,0.174,0.205,0.432,0.198,0.18,0.4
21300074,1610612761,Raptors,TOR,Toronto,240:00,0.432,0.198,0.18,0.3,0.5,0.205,0.174,0.386
21300075,1610612753,Magic,ORL,Orlando,240:00,0.422,0.349,0.2,0.286,0.368,0.274,0.112,0.344
21300075,1610612738,Celtics,BOS,Boston,240:00,0.368,0.274,0.112,0.297,0.422,0.349,0.2,0.393
21300076,1610612755,76ers,PHI,Philadelphia,240:00,0.518,0.107,0.183,0.267,0.383,0.156,0.152,0.328
21300076,1610612739,Cavaliers,CLE,Cleveland,240:00,0.383,0.156,0.152,0.295,0.518,0.107,0.183,0.333
21300077,1610612764,Wizards,WAS,Washington,265:00,0.523,0.295,0.155,0.137,0.5,0.33,0.204,0.367
21300077,1610612751,Nets,BKN,Brooklyn,265:00,0.5,0.33,0.204,0.224,0.523,0.295,0.155,0.196
21300078,1610612760,Thunder,OKC,Oklahoma City,240:00,0.488,0.537,0.134,0.37,0.489,0.297,0.13,0.345
21300078,1610612765,Pistons,DET,Detroit,240:00,0.489,0.297,0.13,0.291,0.488,0.537,0.134,0.391
21300079,1610612762,Jazz,UTA,Utah,240:00,0.335,0.294,0.177,0.27,0.549,0.347,0.226,0.324
21300079,1610612741,Bulls,CHI,Chicago,240:00,0.549,0.347,0.226,0.297,0.335,0.294,0.177,0.365
21300080,1610612742,Mavericks,DAL,Dallas,240:00,0.544,0.167,0.179,0.286,0.506,0.337,0.148,0.408
21300080,1610612750,Timberwolves,MIN,Minnesota,240:00,0.506,0.337,0.148,0.327,0.544,0.167,0.179,0.367
21300081,1610612747,Lakers,LAL,Los Angeles,240:00,0.425,0.325,0.15,0.226,0.454,0.253,0.095,0.231
21300081,1610612740,Pelicans,NOP,New Orleans,240:00,0.454,0.253,0.095,0.212,0.425,0.325,0.15,0.226
21300082,1610612744,Warriors,GSW,Golden State,240:00,0.465,0.141,0.224,0.143,0.424,0.228,0.156,0.236
21300082,1610612759,Spurs,SAS,San Antonio,240:00,0.424,0.228,0.156,0.2,0.465,0.141,0.224,0.214
21300083,1610612756,Suns,PHX,Phoenix,240:00,0.536,0.386,0.189,0.244,0.5,0.35,0.19,0.174
21300083,1610612743,Nuggets,DEN,Denver,240:00,0.5,0.35,0.19,0.152,0.536,0.386,0.189,0.289
21300084,1610612757,Trail Blazers,POR,Portland,240:00,0.55,0.225,0.181,0.268,0.453,0.174,0.115,0.22
21300084,1610612758,Kings,SAC,Sacramento,240:00,0.453,0.174,0.115,0.16,0.55,0.225,0.181,0.317
21300085,1610612761,Raptors,TOR,Toronto,240:00,0.542,0.349,0.127,0.302,0.461,0.312,0.175,0.349
21300085,1610612762,Jazz,UTA,Utah,240:00,0.461,0.312,0.175,0.279,0.542,0.349,0.127,0.419
21300086,1610612737,Hawks,ATL,Atlanta,240:00,0.511,0.189,0.126,0.143,0.512,0.22,0.182,0.229
21300086,1610612753,Magic,ORL,Orlando,240:00,0.512,0.22,0.182,0.188,0.511,0.189,0.126,0.306
21300087,1610612751,Nets,BKN,Brooklyn,240:00,0.513,0.211,0.165,0.159,0.506,0.25,0.143,0.298
21300087,1610612754,Pacers,IND,Indiana,240:00,0.506,0.25,0.143,0.234,0.513,0.211,0.165,0.205
21300088,1610612755,76ers,PHI,Philadelphia,290:00,0.53,0.232,0.16,0.17,0.515,0.284,0.159,0.344
21300088,1610612739,Cavaliers,CLE,Cleveland,290:00,0.515,0.284,0.159,0.23,0.53,0.232,0.16,0.283
21300089,1610612748,Heat,MIA,Miami,240:00,0.613,0.479,0.109,0.108,0.573,0.135,0.144,0.37
21300089,1610612738,Celtics,BOS,Boston,240:00,0.573,0.135,0.144,0.239,0.613,0.479,0.109,0.135
21300090,1610612745,Rockets,HOU,Houston,240:00,0.494,0.346,0.184,0.2,0.528,0.261,0.144,0.353
21300090,1610612746,Clippers,LAC,Los Angeles,240:00,0.528,0.261,0.144,0.294,0.494,0.346,0.184,0.3
21300091,1610612763,Grizzlies,MEM,Memphis,240:00,0.563,0.316,0.172,0.211,0.487,0.333,0.183,0.24
21300091,1610612744,Warriors,GSW,Golden State,240:00,0.487,0.333,0.183,0.18,0.563,0.316,0.172,0.263
21300092,1610612742,Mavericks,DAL,Dallas,240:00,0.462,0.269,0.202,0.261,0.451,0.198,0.206,0.308
21300092,1610612749,Bucks,MIL,Milwaukee,240:00,0.451,0.198,0.206,0.212,0.462,0.269,0.202,0.304
21300093,1610612758,Kings,SAC,Sacramento,240:00,0.481,0.179,0.116,0.186,0.494,0.268,0.152,0.46
21300093,1610612757,Trail Blazers,POR,Portland,240:00,0.494,0.268,0.152,0.38,0.481,0.179,0.116,0.233
21300094,1610612752,Knicks,NYK,New York,240:00,0.415,0.354,0.104,0.167,0.618,0.395,0.139,0.306
21300094,1610612759,Spurs,SAS,San Antonio,240:00,0.618,0.395,0.139,0.25,0.415,0.354,0.104,0.204
21300095,1610612764,Wizards,WAS,Washington,265:00,0.523,0.295,0.123,0.13,0.478,0.239,0.166,0.34
21300095,1610612760,Thunder,OKC,Oklahoma City,265:00,0.478,0.239,0.166,0.302,0.523,0.295,0.123,0.167
21300096,1610612756,Suns,PHX,Phoenix,240:00,0.532,0.295,0.161,0.233,0.466,0.148,0.176,0.388
21300096,1610612740,Pelicans,NOP,New Orleans,240:00,0.466,0.148,0.176,0.286,0.532,0.295,0.161,0.302
21300097,1610612747,Lakers,LAL,Los Angeles,240:00,0.435,0.196,0.177,0.262,0.544,0.211,0.196,0.354
21300097,1610612750,Timberwolves,MIN,Minnesota,240:00,0.544,0.211,0.196,0.25,0.435,0.196,0.177,0.295
21300098,1610612766,Bobcats,CHA,Charlotte,240:00,0.438,0.358,0.143,0.2,0.526,0.368,0.136,0.233
21300098,1610612737,Hawks,ATL,Atlanta,240:00,0.526,0.368,0.136,0.14,0.438,0.358,0.143,0.26
21300099,1610612754,Pacers,IND,Indiana,240:00,0.526,0.237,0.148,0.22,0.44,0.253,0.116,0.213
21300099,1610612763,Grizzlies,MEM,Memphis,240:00,0.44,0.253,0.116,0.149,0.526,0.237,0.148,0.317
21300100,1610612755,76ers,PHI,Philadelphia,240:00,0.445,0.195,0.161,0.216,0.567,0.124,0.127,0.326
21300100,1610612759,Spurs,SAS,San Antonio,240:00,0.567,0.124,0.127,0.239,0.445,0.195,0.161,0.235
21300101,1610612753,Magic,ORL,Orlando,240:00,0.5,0.271,0.19,0.292,0.629,0.176,0.152,0.314
21300101,1610612738,Celtics,BOS,Boston,240:00,0.629,0.176,0.152,0.229,0.5,0.271,0.19,0.375
21300102,1610612741,Bulls,CHI,Chicago,240:00,0.434,0.313,0.12,0.286,0.447,0.267,0.216,0.383
21300102,1610612739,Cavaliers,CLE,Cleveland,240:00,0.447,0.267,0.216,0.234,0.434,0.313,0.12,0.388
21300103,1610612745,Rockets,HOU,Houston,290:00,0.482,0.56,0.201,0.245,0.368,0.237,0.109,0.321
21300103,1610612761,Raptors,TOR,Toronto,290:00,0.368,0.237,0.109,0.247,0.482,0.56,0.201,0.358
21300104,1610612743,Nuggets,DEN,Denver,240:00,0.481,0.338,0.16,0.283,0.422,0.299,0.152,0.184
21300104,1610612762,Jazz,UTA,Utah,240:00,0.422,0.299,0.152,0.184,0.481,0.338,0.16,0.391
21300105,1610612765,Pistons,DET,Detroit,240:00,0.478,0.231,0.099,0.346,0.579,0.183,0.184,0.4
21300105,1610612757,Trail Blazers,POR,Portland,240:00,0.579,0.183,0.184,0.325,0.478,0.231,0.099,0.385
21300106,1610612750,Timberwolves,MIN,Minnesota,240:00,0.474,0.188,0.129,0.286,0.575,0.35,0.14,0.195
21300106,1610612746,Clippers,LAC,Los Angeles,240:00,0.575,0.35,0.14,0.146,0.474,0.188,0.129,0.339
21300107,1610612749,Bucks,MIL,Milwaukee,240:00,0.487,0.266,0.183,0.174,0.658,0.304,0.142,0.189
21300107,1610612748,Heat,MIA,Miami,240:00,0.658,0.304,0.142,0.135,0.487,0.266,0.183,0.239
21300108,1610612742,Mavericks,DAL,Dallas,240:00,0.548,0.226,0.164,0.234,0.5,0.387,0.198,0.261
21300108,1610612764,Wizards,WAS,Washington,240:00,0.5,0.387,0.198,0.239,0.548,0.226,0.164,0.298
21300109,1610612744,Warriors,GSW,Golden State,240:00,0.657,0.371,0.244,0.313,0.443,0.31,0.126,0.327
21300109,1610612765,Pistons,DET,Detroit,240:00,0.443,0.31,0.126,0.291,0.657,0.371,0.244,0.375
21300110,1610612740,Pelicans,NOP,New Orleans,240:00,0.423,0.393,0.127,0.158,0.627,0.266,0.193,0.278
21300110,1610612747,Lakers,LAL,Los Angeles,240:00,0.627,0.266,0.193,0.25,0.423,0.393,0.127,0.175
21300111,1610612749,Bucks,MIL,Milwaukee,240:00,0.48,0.297,0.19,0.167,0.482,0.256,0.17,0.314
21300111,1610612753,Magic,ORL,Orlando,240:00,0.482,0.256,0.17,0.255,0.48,0.297,0.19,0.214
21300112,1610612755,76ers,PHI,Philadelphia,265:00,0.471,0.33,0.112,0.238,0.526,0.26,0.183,0.333
21300112,1610612745,Rockets,HOU,Houston,265:00,0.526,0.26,0.183,0.228,0.471,0.33,0.112,0.381
21300113,1610612738,Celtics,BOS,Boston,240:00,0.422,0.325,0.161,0.192,0.384,0.366,0.126,0.333
21300113,1610612766,Bobcats,CHA,Charlotte,240:00,0.384,0.366,0.126,0.222,0.422,0.325,0.161,0.192
21300114,1610612763,Grizzlies,MEM,Memphis,240:00,0.463,0.207,0.195,0.216,0.522,0.582,0.147,0.225
21300114,1610612761,Raptors,TOR,Toronto,240:00,0.522,0.582,0.147,0.225,0.463,0.207,0.195,0.412
21300115,1610612739,Cavaliers,CLE,Cleveland,240:00,0.443,0.241,0.113,0.185,0.616,0.317,0.095,0.231
21300115,1610612750,Timberwolves,MIN,Minnesota,240:00,0.616,0.317,0.095,0.205,0.443,0.241,0.113,0.241
